cod_rgi,ano,Expectativa de anos de estudo aos 18 anos de idade,IDHM,IDHM Educação,IDHM Longevidade,IDHM Renda,Razão de dependência,Renda per capita,Taxa de envelhecimento,Taxa de fecundidade total,Índice de Gini,razao_infantil,razao_idosos,poupanca_deflacionada_per_capta
330003,1991,7.266666666666667,0.4423333333333333,0.22233333333333336,0.7006666666666667,0.5603333333333333,64.97,265.8333333333333,5.526666666666667,3.08,0.5333333333333333,0.22549163577338074,0.05526455790352841,1.709240432991583e-08
330003,2000,7.890000000000001,0.5783333333333333,0.39366666666666666,0.7573333333333334,0.649,53.919999999999995,457.7633333333333,6.613333333333333,2.316666666666667,0.5366666666666666,0.19040776929845823,0.0661649573965857,40.77391425102876
330003,2010,8.62,0.6880000000000001,0.5863333333333333,0.8096666666666666,0.6856666666666666,45.70666666666667,574.9933333333333,8.003333333333332,1.8466666666666667,0.48666666666666664,0.15896562862295305,0.08009940763390981,309.68035555687743
330004,1991,8.09125,0.5195000000000001,0.330375,0.70225,0.61025,56.097500000000004,361.70875,5.4075,2.3925,0.52875,0.2032403635038042,0.05410749677854724,3.1484657708808744e-08
330004,2000,8.7975,0.625625,0.491625,0.74,0.6743750000000001,48.31375,538.04375,6.97875,2.1462499999999998,0.5225,0.17205038569026024,0.06984154679298073,75.87141649361536
330004,2010,9.275,0.724625,0.65825,0.810875,0.71375,41.99,685.39125,8.66,1.62625,0.49124999999999996,0.14185303512121986,0.08697571584613062,397.4007639932077
330005,1991,8.1475,0.50275,0.28925,0.71,0.6232500000000001,58.6325,399.73249999999996,4.38,2.3825,0.5349999999999999,0.2136251602158029,0.04390221662352272,5.049301211461326e-08
330005,2000,8.620000000000001,0.618,0.4625,0.7555000000000001,0.67825,49.955,554.92,5.22,2.2725,0.545,0.1875198364842165,0.05217046943514922,56.42713454309141
330005,2010,9.0275,0.727,0.65225,0.8245,0.7152499999999999,42.8075,700.4300000000001,6.9624999999999995,1.8125,0.4675,0.1557763470470307,0.06989079498390263,466.69806766390514
330006,1991,7.604000000000001,0.4952,0.3,0.6632,0.6146,57.874,369.076,6.348000000000001,2.598,0.602,0.20144175749698118,0.0635214858302948,2.8930464677838792e-08
